AccountID,Ticker,Qty,Price,PositionTotal
800866adffc6,WDAY,216,214.16,46258.56
800866adffc6,FOXA,534,86.59,46239.06
800866adffc6,PPG,274,70.27,19253.98
800866adffc6,TTWO,192,101.49,19486.08
800866adffc6,CF,235,85.99,20207.65
800866adffc6,AXP,580,117.55,68179.0
800866adffc6,GIS,1,109.17,109.17
800866adffc6,CASH,1,130101.65,130101.65
901b867709d5,VRSN,734,67.91,49845.94
901b867709d5,CF,1178,85.99,101296.22
901b867709d5,WAT,433,273.69,118507.77
901b867709d5,TTWO,929,101.49,94284.21
901b867709d5,ROST,3098,39.29,121720.42
901b867709d5,ABT,868,122.93,106703.24
901b867709d5,TT,474,183.79,87116.46
901b867709d5,GOOGL,329,359.01,118114.29
901b867709d5,EG,586,99.01,58019.86
901b867709d5,VICI,5579,21.99,122682.21
901b867709d5,AXP,1062,117.55,124838.1
901b867709d5,EXC,1399,96.73,135325.27
901b867709d5,F,889,95.86,85219.54
901b867709d5,BXP,3056,29.66,90640.96
901b867709d5,PNW,3928,36.83,144668.24
901b867709d5,TROW,1220,39.53,48226.6
901b867709d5,EXR,421,124.52,52422.92
901b867709d5,IVZ,521,134.54,70095.34
901b867709d5,FOXA,536,86.59,46412.24
901b867709d5,HLT,562,165.65,93095.3
901b867709d5,ECL,455,151.8,69069.0
901b867709d5,WY,1562,78.83,123132.46
901b867709d5,LNT,1917,42.84,82124.28
901b867709d5,DUK,1090,82.73,90175.7
901b867709d5,EQIX,6749,20.77,140176.73
901b867709d5,PARA,676,86.03,58156.28
901b867709d5,XOM,1032,108.69,112168.08
901b867709d5,OXY,1,41.46,41.46
901b867709d5,CASH,1,109961.89,109961.89
4aa66f9365a0,GM,295,72.04,21251.8
4aa66f9365a0,OXY,793,41.46,32877.78
4aa66f9365a0,TT,224,183.79,41168.96
4aa66f9365a0,AMCR,302,82.03,24773.06
4aa66f9365a0,WDAY,118,214.16,25270.88
4aa66f9365a0,ABT,148,122.93,18193.64
4aa66f9365a0,UBER,172,193.9,33350.8
4aa66f9365a0,WY,150,78.83,11824.5
4aa66f9365a0,DTE,239,71.23,17023.97
4aa66f9365a0,HLT,90,165.65,14908.5
4aa66f9365a0,AOS,159,170.74,27147.66
4aa66f9365a0,PPG,307,70.27,21572.89
4aa66f9365a0,WAT,67,273.69,18337.23
4aa66f9365a0,ROST,507,39.29,19920.03
4aa66f9365a0,EOG,1281,33.2,42529.2
4aa66f9365a0,VRSN,399,67.91,27096.09
4aa66f9365a0,MDLZ,671,65.36,43856.56
4aa66f9365a0,ECL,130,151.8,19734.0
4aa66f9365a0,AAPL,203,126.38,25655.14
4aa66f9365a0,EXC,143,96.73,13832.39
4aa66f9365a0,DUK,418,82.73,34581.14
4aa66f9365a0,EQIX,677,20.77,14061.29
4aa66f9365a0,XOM,155,108.69,16846.95
4aa66f9365a0,TRGP,282,46.56,13129.92
4aa66f9365a0,MOH,73,244.45,17844.85
4aa66f9365a0,CPB,315,139.21,43851.15
4aa66f9365a0,FOXA,457,86.59,39571.63
4aa66f9365a0,ODFL,222,78.74,17480.28
4aa66f9365a0,AXP,1,117.55,117.55
4aa66f9365a0,CASH,1,132124.45,132124.45
e9f7540ae309,KDP,246,137.96,33938.16
e9f7540ae309,CTRA,717,31.52,22599.84
e9f7540ae309,GM,451,72.04,32490.04
e9f7540ae309,MOH,63,244.45,15400.35
e9f7540ae309,CRL,169,211.28,35706.32
e9f7540ae309,TTWO,299,101.49,30345.51
e9f7540ae309,PPG,354,70.27,24875.58
e9f7540ae309,VRSN,272,67.91,18471.52
e9f7540ae309,A,111,275.49,30579.39
e9f7540ae309,TT,219,183.79,40250.01
e9f7540ae309,TROW,603,39.53,23836.59
e9f7540ae309,AMCR,362,82.03,29694.86
e9f7540ae309,ROST,842,39.29,33082.18
e9f7540ae309,AMD,797,50.0,39850.0
e9f7540ae309,AXP,132,117.55,15516.6
e9f7540ae309,EL,141,154.02,21716.82
e9f7540ae309,DUK,246,82.73,20351.58
e9f7540ae309,WAT,149,273.69,40779.81
e9f7540ae309,IVZ,315,134.54,42380.1
e9f7540ae309,GIS,395,109.17,43122.15
e9f7540ae309,EQIX,1788,20.77,37136.76
e9f7540ae309,PNW,1003,36.83,36940.49
e9f7540ae309,BXP,1381,29.66,40960.46
e9f7540ae309,EG,361,99.01,35742.61
e9f7540ae309,EXC,288,96.73,27858.24
e9f7540ae309,IPG,1,135.34,135.34
e9f7540ae309,CASH,1,86084.82,86084.82
3b46e623b9a0,CTRA,3437,31.52,108334.24
3b46e623b9a0,PNW,2845,36.83,104781.35
3b46e623b9a0,ITW,485,219.67,106539.95
3b46e623b9a0,IPG,638,135.34,86346.92
3b46e623b9a0,EXC,1099,96.73,106306.27
3b46e623b9a0,WY,850,78.83,67005.5
3b46e623b9a0,PARA,1371,86.03,117947.13
3b46e623b9a0,MOH,239,244.45,58423.55
3b46e623b9a0,PPG,2011,70.27,141312.97
3b46e623b9a0,CF,1648,85.99,141711.52
3b46e623b9a0,AMCR,1043,82.03,85557.29
3b46e623b9a0,GIS,1059,109.17,115611.03
3b46e623b9a0,AAPL,636,126.38,80377.68
3b46e623b9a0,TROW,3794,39.53,149976.82
3b46e623b9a0,MDLZ,1837,65.36,120066.32
3b46e623b9a0,WDAY,264,214.16,56538.24
3b46e623b9a0,VICI,6850,21.99,150631.5
3b46e623b9a0,EXR,1147,124.52,142824.44
3b46e623b9a0,ODFL,1107,78.74,87165.18
3b46e623b9a0,AVY,2588,45.27,117158.76
3b46e623b9a0,EQIX,6773,20.77,140675.21
3b46e623b9a0,UBER,1,193.9,193.9
3b46e623b9a0,CASH,1,603892.53,603892.53
334bfcc5c4b5,AAPL,736,126.38,93015.68
334bfcc5c4b5,CME,864,37.78,32641.92
334bfcc5c4b5,GIS,527,109.17,57532.59
334bfcc5c4b5,VRSN,1037,67.91,70422.67
334bfcc5c4b5,KDP,296,137.96,40836.16
334bfcc5c4b5,XOM,584,108.69,63474.96
334bfcc5c4b5,STX,525,181.65,95366.25
334bfcc5c4b5,IPG,667,135.34,90271.78
334bfcc5c4b5,ABT,453,122.93,55687.29
334bfcc5c4b5,LNT,781,42.84,33458.04
334bfcc5c4b5,CRL,509,211.28,107541.52
334bfcc5c4b5,AXP,642,117.55,75467.1
334bfcc5c4b5,ITW,369,219.67,81058.23
334bfcc5c4b5,WAT,228,273.69,62401.32
334bfcc5c4b5,EG,433,99.01,42871.33
334bfcc5c4b5,DUK,1004,82.73,83060.92
334bfcc5c4b5,PPG,527,70.27,37032.29
334bfcc5c4b5,PARA,1150,86.03,98934.5
334bfcc5c4b5,BXP,2476,29.66,73438.16
334bfcc5c4b5,GM,1129,72.04,81333.16
334bfcc5c4b5,ECL,159,151.8,24136.2
334bfcc5c4b5,CASH,1,285632.79,285632.79
755a5284d5f7,EXC,2909,96.73,281387.57
755a5284d5f7,TT,1558,183.79,286344.82
755a5284d5f7,AMCR,1912,82.03,156841.36
755a5284d5f7,WY,2223,78.83,175239.09
755a5284d5f7,TRGP,2779,46.56,129390.24
755a5284d5f7,A,658,275.49,181272.42
755a5284d5f7,ITW,567,219.67,124552.89
755a5284d5f7,GIS,1611,109.17,175872.87
755a5284d5f7,PNW,3668,36.83,135092.44
755a5284d5f7,F,2337,95.86,224024.82
755a5284d5f7,MDLZ,1593,65.36,104118.48
755a5284d5f7,CF,1266,85.99,108863.34
755a5284d5f7,ECL,1476,151.8,224056.8
755a5284d5f7,CME,2241,37.78,84664.98
755a5284d5f7,AAPL,1300,126.38,164294.0
755a5284d5f7,IPG,1288,135.34,174317.92
755a5284d5f7,DUK,2836,82.73,234622.28
755a5284d5f7,AXP,624,117.55,73351.2
755a5284d5f7,TTWO,764,101.49,77538.36
755a5284d5f7,CRL,1194,211.28,252268.32
755a5284d5f7,DTE,2333,71.23,166179.59
755a5284d5f7,EQIX,6956,20.77,144476.12
755a5284d5f7,TSLA,669,397.29,265787.01
755a5284d5f7,UBER,1046,193.9,202819.4
755a5284d5f7,ROST,4216,39.29,165646.64
755a5284d5f7,IVZ,1286,134.54,173018.44
755a5284d5f7,ABT,1,122.93,122.93
755a5284d5f7,CASH,1,898717.2,898717.2
e8940f4fbcc8,STX,37,181.65,6721.05
e8940f4fbcc8,EG,29,99.01,2871.29
e8940f4fbcc8,WDAY,21,214.16,4497.36
e8940f4fbcc8,GM,89,72.04,6411.56
e8940f4fbcc8,AMCR,85,82.03,6972.55
e8940f4fbcc8,DUK,88,82.73,7280.24
e8940f4fbcc8,EXR,39,124.52,4856.28
e8940f4fbcc8,CTRA,189,31.52,5957.28
e8940f4fbcc8,CF,83,85.99,7137.17
e8940f4fbcc8,CPB,22,139.21,3062.62
e8940f4fbcc8,TRGP,64,46.56,2979.84
e8940f4fbcc8,EL,31,154.02,4774.62
e8940f4fbcc8,AOS,40,170.74,6829.6
e8940f4fbcc8,ECL,48,151.8,7286.4
e8940f4fbcc8,CME,179,37.78,6762.62
e8940f4fbcc8,AAPL,37,126.38,4676.06
e8940f4fbcc8,OXY,61,41.46,2529.06
e8940f4fbcc8,PPG,50,70.27,3513.5
e8940f4fbcc8,UBER,38,193.9,7368.2
e8940f4fbcc8,A,24,275.49,6611.76
e8940f4fbcc8,HLT,1,165.65,165.65
e8940f4fbcc8,CASH,1,14813.07,14813.07
9ce580db5495,ROST,748,39.29,29388.92
9ce580db5495,EQIX,887,20.77,18422.99
9ce580db5495,MDLZ,540,65.36,35294.4
9ce580db5495,ODFL,460,78.74,36220.4
9ce580db5495,VICI,1732,21.99,38086.68
9ce580db5495,PPG,209,70.27,14686.43
9ce580db5495,CRL,136,211.28,28734.08
9ce580db5495,TSLA,30,397.29,11918.7
9ce580db5495,DTE,590,71.23,42025.7
9ce580db5495,WAT,88,273.69,24084.72
9ce580db5495,AXP,297,117.55,34912.35
9ce580db5495,GOOGL,60,359.01,21540.6
9ce580db5495,PNW,457,36.83,16831.31
9ce580db5495,CTRA,405,31.52,12765.6
9ce580db5495,KDP,259,137.96,35731.64
9ce580db5495,LNT,961,42.84,41169.24
9ce580db5495,TROW,554,39.53,21899.62
9ce580db5495,FOXA,170,86.59,14720.3
9ce580db5495,OXY,328,41.46,13598.88
9ce580db5495,DUK,491,82.73,40620.43
9ce580db5495,TT,182,183.79,33449.78
9ce580db5495,PARA,306,86.03,26325.18
9ce580db5495,AAPL,193,126.38,24391.34
9ce580db5495,IVZ,85,134.54,11435.9
9ce580db5495,STX,1,181.65,181.65
9ce580db5495,CASH,1,63512.76,63512.76
de129b312b0b,UBER,580,193.9,112462.0
de129b312b0b,MDLZ,1436,65.36,93856.96
de129b312b0b,CPB,793,139.21,110393.53
de129b312b0b,IPG,1380,135.34,186769.2
de129b312b0b,ROST,2265,39.29,88991.85
de129b312b0b,GOOGL,732,359.01,262795.32
de129b312b0b,EL,1462,154.02,225177.24
de129b312b0b,PPG,2296,70.27,161339.92
de129b312b0b,GM,1924,72.04,138604.96
de129b312b0b,VICI,4698,21.99,103309.02
de129b312b0b,AAPL,1197,126.38,151276.86
de129b312b0b,TROW,6607,39.53,261174.71
de129b312b0b,AOS,930,170.74,158788.2
de129b312b0b,KDP,1416,137.96,195351.36
de129b312b0b,ABT,2067,122.93,254096.31
de129b312b0b,DTE,1435,71.23,102215.05
de129b312b0b,PNW,6280,36.83,231292.4
de129b312b0b,WAT,512,273.69,140129.28
de129b312b0b,EOG,3046,33.2,101127.2
de129b312b0b,TRGP,6308,46.56,293700.48
de129b312b0b,CASH,1,382864.53,382864.53
2b5445d1a0fe,XOM,2263,108.69,245965.47
2b5445d1a0fe,ITW,427,219.67,93799.09
2b5445d1a0fe,AOS,912,170.74,155714.88
2b5445d1a0fe,OXY,4655,41.46,192996.3
2b5445d1a0fe,EXC,1899,96.73,183690.27
2b5445d1a0fe,KDP,1154,137.96,159205.84
2b5445d1a0fe,TTWO,1354,101.49,137417.46
2b5445d1a0fe,ABT,1866,122.93,229387.38
2b5445d1a0fe,CTRA,4071,31.52,128317.92
2b5445d1a0fe,WY,2115,78.83,166725.45
2b5445d1a0fe,PNW,6800,36.83,250444.0
2b5445d1a0fe,STX,858,181.65,155855.7
2b5445d1a0fe,EL,1166,154.02,179587.32
2b5445d1a0fe,ROST,1877,39.29,73747.33
2b5445d1a0fe,LNT,4438,42.84,190123.92
2b5445d1a0fe,CME,5962,37.78,225244.36
2b5445d1a0fe,TSLA,368,397.29,146202.72
2b5445d1a0fe,EQIX,8104,20.77,168320.08
2b5445d1a0fe,GM,3500,72.04,252140.0
2b5445d1a0fe,FOXA,1,86.59,86.59
2b5445d1a0fe,CASH,1,254458.38,254458.38
b6338fb9735f,TT,245,183.79,45028.55
b6338fb9735f,TSLA,119,397.29,47277.51
b6338fb9735f,VICI,1599,21.99,35162.01
b6338fb9735f,FOXA,407,86.59,35242.13
b6338fb9735f,ROST,786,39.29,30881.94
b6338fb9735f,VRSN,504,67.91,34226.64
b6338fb9735f,AAPL,407,126.38,51436.66
b6338fb9735f,ODFL,454,78.74,35747.96
b6338fb9735f,ECL,250,151.8,37950.0
b6338fb9735f,GIS,497,109.17,54257.49
b6338fb9735f,EXC,302,96.73,29212.46
b6338fb9735f,HLT,177,165.65,29320.05
b6338fb9735f,PARA,698,86.03,60048.94
b6338fb9735f,CME,603,37.78,22781.34
b6338fb9735f,PPG,634,70.27,44551.18
b6338fb9735f,AMCR,698,82.03,57256.94
b6338fb9735f,LNT,859,42.84,36799.56
b6338fb9735f,EOG,1841,33.2,61121.2
b6338fb9735f,ITW,130,219.67,28557.1
b6338fb9735f,BXP,1552,29.66,46032.32
b6338fb9735f,PNW,1407,36.83,51819.81
b6338fb9735f,EG,362,99.01,35841.62
b6338fb9735f,OXY,413,41.46,17122.98
b6338fb9735f,STX,285,181.65,51770.25
b6338fb9735f,IPG,379,135.34,51293.86
b6338fb9735f,MDLZ,1,65.36,65.36
b6338fb9735f,CASH,1,63220.77,63220.77
57fded498262,AMD,273,50.0,13650.0
57fded498262,AMCR,339,82.03,27808.17
57fded498262,MOH,96,244.45,23467.2
57fded498262,TSLA,45,397.29,17878.05
57fded498262,STX,103,181.65,18709.95
57fded498262,CRL,108,211.28,22818.24
57fded498262,AOS,215,170.74,36709.1
57fded498262,WAT,65,273.69,17789.85
57fded498262,DTE,483,71.23,34404.09
57fded498262,PPG,424,70.27,29794.48
57fded498262,TT,162,183.79,29773.98
57fded498262,PARA,215,86.03,18496.45
57fded498262,IPG,115,135.34,15564.1
57fded498262,ROST,641,39.29,25184.89
57fded498262,HLT,96,165.65,15902.4
57fded498262,A,130,275.49,35813.7
57fded498262,WY,295,78.83,23254.85
57fded498262,EG,339,99.01,33564.39
57fded498262,PNW,1084,36.83,39923.72
57fded498262,ABT,284,122.93,34912.12
57fded498262,AXP,287,117.55,33736.85
57fded498262,AVY,228,45.27,10321.56
57fded498262,CTRA,1231,31.52,38801.12
57fded498262,IVZ,79,134.54,10628.66
57fded498262,ODFL,485,78.74,38188.9
57fded498262,ITW,152,219.67,33389.84
57fded498262,TTWO,381,101.49,38667.69
57fded498262,DUK,124,82.73,10258.52
57fded498262,VICI,1,21.99,21.99
57fded498262,CASH,1,59169.33,59169.33
45160206d4e7,VRSN,949,67.91,64446.59
45160206d4e7,EXR,494,124.52,61512.88
45160206d4e7,AMCR,654,82.03,53647.62
45160206d4e7,WDAY,386,214.16,82665.76
45160206d4e7,HLT,408,165.65,67585.2
45160206d4e7,GOOGL,135,359.01,48466.35
45160206d4e7,AMD,814,50.0,40700.0
45160206d4e7,CPB,663,139.21,92296.23
45160206d4e7,F,654,95.86,62692.44
45160206d4e7,XOM,959,108.69,104233.71
45160206d4e7,AVY,1114,45.27,50430.78
45160206d4e7,CRL,449,211.28,94864.72
45160206d4e7,TTWO,950,101.49,96415.5
45160206d4e7,EOG,3661,33.2,121545.2
45160206d4e7,WAT,363,273.69,99349.47
45160206d4e7,MDLZ,1102,65.36,72026.72
45160206d4e7,EQIX,4731,20.77,98262.87
45160206d4e7,TRGP,2451,46.56,114118.56
45160206d4e7,CTRA,3881,31.52,122329.12
45160206d4e7,ITW,371,219.67,81497.57
45160206d4e7,EXC,1,96.73,96.73
45160206d4e7,CASH,1,358579.12,358579.12
036ee588ba48,EXC,65,96.73,6287.45
036ee588ba48,HLT,39,165.65,6460.35
036ee588ba48,PARA,71,86.03,6108.13
036ee588ba48,FOXA,90,86.59,7793.1
036ee588ba48,AMD,173,50.0,8650.0
036ee588ba48,CME,190,37.78,7178.2
036ee588ba48,MDLZ,103,65.36,6732.08
036ee588ba48,EOG,75,33.2,2490.0
036ee588ba48,ODFL,92,78.74,7244.08
036ee588ba48,ROST,112,39.29,4400.48
036ee588ba48,ITW,19,219.67,4173.73
036ee588ba48,EL,34,154.02,5236.68
036ee588ba48,AXP,63,117.55,7405.65
036ee588ba48,ABT,64,122.93,7867.52
036ee588ba48,AMCR,77,82.03,6316.31
036ee588ba48,CPB,64,139.21,8909.44
036ee588ba48,A,17,275.49,4683.33
036ee588ba48,DUK,84,82.73,6949.32
036ee588ba48,VICI,401,21.99,8817.99
036ee588ba48,BXP,233,29.66,6910.78
036ee588ba48,STX,46,181.65,8355.9
036ee588ba48,GIS,70,109.17,7641.9
036ee588ba48,WDAY,22,214.16,4711.52
036ee588ba48,AOS,1,170.74,170.74
036ee588ba48,CASH,1,19235.41,19235.41
41a7108833cc,EOG,666,33.2,22111.2
41a7108833cc,AMD,228,50.0,11400.0
41a7108833cc,ROST,554,39.29,21766.66
41a7108833cc,WAT,33,273.69,9031.77
41a7108833cc,TT,50,183.79,9189.5
41a7108833cc,IVZ,74,134.54,9955.96
41a7108833cc,TTWO,55,101.49,5581.95
41a7108833cc,GM,194,72.04,13975.76
41a7108833cc,MDLZ,202,65.36,13202.72
41a7108833cc,CPB,65,139.21,9048.65
41a7108833cc,A,56,275.49,15427.44
41a7108833cc,AMCR,75,82.03,6152.25
41a7108833cc,OXY,533,41.46,22098.18
41a7108833cc,VRSN,240,67.91,16298.4
41a7108833cc,CRL,90,211.28,19015.2
41a7108833cc,CTRA,369,31.52,11630.88
41a7108833cc,CF,128,85.99,11006.72
41a7108833cc,ITW,35,219.67,7688.45
41a7108833cc,TROW,409,39.53,16167.77
41a7108833cc,PPG,252,70.27,17708.04
41a7108833cc,EXR,73,124.52,9089.96
41a7108833cc,TSLA,53,397.29,21056.37
41a7108833cc,DUK,146,82.73,12078.58
41a7108833cc,ODFL,220,78.74,17322.8
41a7108833cc,BXP,570,29.66,16906.2
41a7108833cc,STX,47,181.65,8537.55
41a7108833cc,F,1,95.86,95.86
41a7108833cc,CASH,1,58568.42,58568.42
2e4e4ca6f165,OXY,3203,41.46,132796.38
2e4e4ca6f165,CPB,839,139.21,116797.19
2e4e4ca6f165,FOXA,952,86.59,82433.68
2e4e4ca6f165,AXP,365,117.55,42905.75
2e4e4ca6f165,CRL,599,211.28,126556.72
2e4e4ca6f165,VICI,2530,21.99,55634.7
2e4e4ca6f165,BXP,2591,29.66,76849.06
2e4e4ca6f165,PARA,1267,86.03,109000.01
2e4e4ca6f165,AOS,499,170.74,85199.26
2e4e4ca6f165,MDLZ,2032,65.36,132811.52
2e4e4ca6f165,EOG,2144,33.2,71180.8
2e4e4ca6f165,ABT,361,122.93,44377.73
2e4e4ca6f165,IVZ,393,134.54,52874.22
2e4e4ca6f165,MOH,477,244.45,116602.65
2e4e4ca6f165,WY,968,78.83,76307.44
2e4e4ca6f165,XOM,740,108.69,80430.6
2e4e4ca6f165,AMCR,1090,82.03,89412.7
2e4e4ca6f165,IPG,545,135.34,73760.3
2e4e4ca6f165,GOOGL,311,359.01,111652.11
2e4e4ca6f165,PPG,1583,70.27,111237.41
2e4e4ca6f165,CASH,1,258876.3,258876.3
375c8e4d84cd,VICI,807,21.99,17745.93
375c8e4d84cd,OXY,272,41.46,11277.12
375c8e4d84cd,GM,230,72.04,16569.2
375c8e4d84cd,CME,442,37.78,16698.76
375c8e4d84cd,WAT,41,273.69,11221.29
375c8e4d84cd,DTE,287,71.23,20443.01
375c8e4d84cd,UBER,59,193.9,11440.1
375c8e4d84cd,AVY,165,45.27,7469.55
375c8e4d84cd,ECL,66,151.8,10018.8
375c8e4d84cd,CPB,124,139.21,17262.04
375c8e4d84cd,PPG,232,70.27,16302.64
375c8e4d84cd,TTWO,173,101.49,17557.77
375c8e4d84cd,PARA,165,86.03,14194.95
375c8e4d84cd,FOXA,142,86.59,12295.78
375c8e4d84cd,TROW,457,39.53,18065.21
375c8e4d84cd,TRGP,132,46.56,6145.92
375c8e4d84cd,PNW,261,36.83,9612.63
375c8e4d84cd,AXP,108,117.55,12695.4
375c8e4d84cd,ODFL,181,78.74,14251.94
375c8e4d84cd,WDAY,34,214.16,7281.44
375c8e4d84cd,ABT,103,122.93,12661.79
375c8e4d84cd,MOH,66,244.45,16133.7
375c8e4d84cd,VRSN,198,67.91,13446.18
375c8e4d84cd,MDLZ,1,65.36,65.36
375c8e4d84cd,CASH,1,84268.46,84268.46
c21b6172125a,WY,3830,78.83,301918.9
c21b6172125a,WDAY,824,214.16,176467.84
c21b6172125a,KDP,2442,137.96,336898.32
c21b6172125a,BXP,5596,29.66,165977.36
c21b6172125a,EXR,2062,124.52,256760.24
c21b6172125a,AMCR,3138,82.03,257410.14
c21b6172125a,ROST,7028,39.29,276130.12
c21b6172125a,VICI,6834,21.99,150279.66
c21b6172125a,ECL,1470,151.8,223146.0
c21b6172125a,PNW,2879,36.83,106033.57
c21b6172125a,UBER,1742,193.9,337773.8
c21b6172125a,GIS,2114,109.17,230785.38
c21b6172125a,AOS,1777,170.74,303404.98
c21b6172125a,EL,2156,154.02,332067.12
c21b6172125a,TTWO,1876,101.49,190395.24
c21b6172125a,MOH,864,244.45,211204.8
c21b6172125a,TROW,4470,39.53,176699.1
c21b6172125a,ABT,1635,122.93,200990.55
c21b6172125a,ITW,725,219.67,159260.75
c21b6172125a,AAPL,2387,126.38,301669.06
c21b6172125a,LNT,5671,42.84,242945.64
c21b6172125a,WAT,678,273.69,185561.82
c21b6172125a,OXY,7359,41.46,305104.14
c21b6172125a,F,2370,95.86,227188.2
c21b6172125a,TSLA,1,397.29,397.29
c21b6172125a,CASH,1,954639.74,954639.74
b430743c4132,OXY,1350,41.46,55971.0
b430743c4132,BXP,1481,29.66,43926.46
b430743c4132,EG,461,99.01,45643.61
b430743c4132,ABT,306,122.93,37616.58
b430743c4132,EL,216,154.02,33268.32
b430743c4132,ECL,245,151.8,37191.0
b430743c4132,HLT,325,165.65,53836.25
b430743c4132,TTWO,971,101.49,98546.79
b430743c4132,GOOGL,186,359.01,66775.86
b430743c4132,WAT,372,273.69,101812.68
b430743c4132,ROST,2090,39.29,82116.1
b430743c4132,WDAY,228,214.16,48828.48
b430743c4132,IVZ,363,134.54,48838.02
b430743c4132,DUK,807,82.73,66763.11
b430743c4132,STX,449,181.65,81560.85
b430743c4132,AOS,552,170.74,94248.48
b430743c4132,F,402,95.86,38535.72
b430743c4132,KDP,534,137.96,73670.64
b430743c4132,DTE,712,71.23,50715.76
b430743c4132,TSLA,84,397.29,33372.36
b430743c4132,ODFL,688,78.74,54173.12
b430743c4132,TT,285,183.79,52380.15
b430743c4132,VRSN,1034,67.91,70218.94
b430743c4132,EOG,2362,33.2,78418.4
b430743c4132,PARA,1,86.03,86.03
b430743c4132,CASH,1,353647.17,353647.17
54549caff260,EQIX,603,20.77,12524.31
54549caff260,VICI,1658,21.99,36459.42
54549caff260,AAPL,281,126.38,35512.78
54549caff260,A,70,275.49,19284.3
54549caff260,TT,89,183.79,16357.31
54549caff260,PPG,252,70.27,17708.04
54549caff260,VRSN,448,67.91,30423.68
54549caff260,ODFL,453,78.74,35669.22
54549caff260,EOG,822,33.2,27290.4
54549caff260,CME,676,37.78,25539.28
54549caff260,FOXA,170,86.59,14720.3
54549caff260,UBER,195,193.9,37810.5
54549caff260,ROST,956,39.29,37561.24
54549caff260,EXR,242,124.52,30133.84
54549caff260,AMCR,293,82.03,24034.79
54549caff260,KDP,94,137.96,12968.24
54549caff260,PARA,354,86.03,30454.62
54549caff260,HLT,161,165.65,26669.65
54549caff260,OXY,658,41.46,27280.68
54549caff260,LNT,828,42.84,35471.52
54549caff260,XOM,1,108.69,108.69
54549caff260,CASH,1,131713.76,131713.76
fb6124e76fb3,OXY,679,41.46,28151.34
fb6124e76fb3,STX,141,181.65,25612.65
fb6124e76fb3,VICI,775,21.99,17042.25
fb6124e76fb3,EG,223,99.01,22079.23
fb6124e76fb3,AAPL,218,126.38,27550.84
fb6124e76fb3,PNW,313,36.83,11527.79
fb6124e76fb3,PPG,223,70.27,15670.21
fb6124e76fb3,EL,136,154.02,20946.72
fb6124e76fb3,PARA,354,86.03,30454.62
fb6124e76fb3,BXP,764,29.66,22660.24
fb6124e76fb3,ECL,54,151.8,8197.2
fb6124e76fb3,TTWO,188,101.49,19080.12
fb6124e76fb3,HLT,193,165.65,31970.45
fb6124e76fb3,ODFL,310,78.74,24409.4
fb6124e76fb3,UBER,158,193.9,30636.2
fb6124e76fb3,GIS,214,109.17,23362.38
fb6124e76fb3,DUK,378,82.73,31271.94
fb6124e76fb3,CRL,69,211.28,14578.32
fb6124e76fb3,A,76,275.49,20937.24
fb6124e76fb3,FOXA,321,86.59,27795.39
fb6124e76fb3,IVZ,143,134.54,19239.22
fb6124e76fb3,GM,261,72.04,18802.44
fb6124e76fb3,GOOGL,57,359.01,20463.57
fb6124e76fb3,ROST,219,39.29,8604.51
fb6124e76fb3,AMCR,175,82.03,14355.25
fb6124e76fb3,MOH,43,244.45,10511.35
fb6124e76fb3,XOM,1,108.69,108.69
fb6124e76fb3,CASH,1,57661.65,57661.65
b95d62bbc733,DTE,262,71.23,18662.26
b95d62bbc733,AMCR,390,82.03,31991.7
b95d62bbc733,EQIX,1429,20.77,29680.33
b95d62bbc733,WY,255,78.83,20101.65
b95d62bbc733,GM,510,72.04,36740.4
b95d62bbc733,TRGP,461,46.56,21464.16
b95d62bbc733,CRL,62,211.28,13099.36
b95d62bbc733,CME,424,37.78,16018.72
b95d62bbc733,WDAY,102,214.16,21844.32
b95d62bbc733,ABT,233,122.93,28642.69
b95d62bbc733,GOOGL,92,359.01,33028.92
b95d62bbc733,MOH,80,244.45,19556.0
b95d62bbc733,AXP,197,117.55,23157.35
b95d62bbc733,GIS,102,109.17,11135.34
b95d62bbc733,DUK,123,82.73,10175.79
b95d62bbc733,XOM,112,108.69,12173.28
b95d62bbc733,HLT,188,165.65,31142.2
b95d62bbc733,MDLZ,548,65.36,35817.28
b95d62bbc733,PPG,1258,70.27,88399.66
b95d62bbc733,CASH,1,131379.38,131379.38
e39ae6dae274,WAT,184,273.69,50358.96
e39ae6dae274,AAPL,261,126.38,32985.18
e39ae6dae274,EQIX,843,20.77,17509.11
e39ae6dae274,TSLA,37,397.29,14699.73
e39ae6dae274,EXR,268,124.52,33371.36
e39ae6dae274,AMCR,567,82.03,46511.01
e39ae6dae274,TROW,898,39.53,35497.94
e39ae6dae274,KDP,362,137.96,49941.52
e39ae6dae274,GIS,379,109.17,41375.43
e39ae6dae274,VRSN,520,67.91,35313.2
e39ae6dae274,DUK,664,82.73,54932.72
e39ae6dae274,UBER,155,193.9,30054.5
e39ae6dae274,TT,277,183.79,50909.83
e39ae6dae274,IPG,170,135.34,23007.8
e39ae6dae274,FOXA,620,86.59,53685.8
e39ae6dae274,CME,1124,37.78,42464.72
e39ae6dae274,CRL,131,211.28,27677.68
e39ae6dae274,CTRA,827,31.52,26067.04
e39ae6dae274,TTWO,227,101.49,23038.23
e39ae6dae274,VICI,1430,21.99,31445.7
e39ae6dae274,PARA,601,86.03,51704.03
e39ae6dae274,MOH,131,244.45,32022.95
